"","Area.Code","Area.Name","Time.period","Value","Decile"
"61864","H84023","Flood (Essex House)",2019,9.767720498,1
"61865","H84025","Hook Surgery",2019,12.84965202,3
"61866","H84027","Churchill Medical Centre",2019,11.59341112,2
"61867","H84030","Central Surgery",2019,10.68549311,2
"61868","H84031","Jubilee Surgery",2019,12.43523194,2
"61869","H84032","O'Flynn (Hampton Wick)",2019,9.0789453,1
"61870","H84033","St Albans Medical Centre",2019,8.240897722,1
"61871","H84034","The Orchard Practice",2019,11.86451415,2
"61872","H84039","O'Donnell (Cross Deep)",2019,7.764468073,1
"61873","H84040","Hampton Medical Centre",2019,12.78895356,2
"61874","H84041","The Vineyard Surgery",2019,8.153778442,1
"61875","H84042","Holmwood Corner Surgery",2019,12.9578405,3
"61876","H84043","Crowley (North Road)",2019,9.08493022,1
"61877","H84044","Sood (The Green & Fir Road)",2019,15.00048973,3
"61878","H84048","Johal (Twickenham Park)",2019,6.143693653,1
"61879","H84050","Chessington Park Surgery",2019,12.73002658,2
"61880","H84051","Roselawn",2019,13.49889114,3
"61881","H84053","Berrylands Surgery",2019,10.95182055,2
"61882","H84054","Red Lion Road Surgery",2019,12.48986836,2
"61883","H84055","Johnson (Sheen Lane)",2019,8.664886943,1
"61884","H84057","Sarajlic (Staines Road)",2019,14.23446232,3
"61885","H84059","Childs (Thameside)",2019,6.965537395,1
"61886","H84060","Smith (Richmond Lock)",2019,12.60499383,2
"61887","H84061","Kingston Health Centre",2019,10.50481667,2
"61888","H84062","Langley Medical Practice",2019,10.67774389,2
"61889","H84608","Sayer (Richmond Green)",2019,8.251042478,1
"61890","H84618","Sunray Surgery",2019,12.22574085,2
"61891","H84619","Claremont Medical Centre",2019,9.884112319,1
"61892","H84623","Pennycook (Hampton Hill)",2019,9.79758243,1
"61893","H84625","Kudra (Woodlawn)",2019,14.40014099,3
"61894","H84629","Village Surgery",2019,12.66371047,2
"61895","H84630","Crane Park Surgery",2019,17.77306958,4
"61896","H84632","Palacci (Castelnau)",2019,10.6037541,2
"61897","H84635","Manor Drive Medical Centre",2019,9.113416156,1
"61898","H84639","Fitzmaurice (Kew)",2019,11.49947179,2
"61899","H85001","Wandsworth Medical Centre",2019,15.80282111,4
"61900","H85002","The Falcon Road Medical Centre",2019,22.39096862,6
"61901","H85003","Queenstown Road Medical Practice",2019,22.61351551,6
"61902","H85005","Trinity Medical Centre",2019,16.33953877,4
"61903","H85006","Mayfield Surgery",2019,24.44359716,6
"61904","H85007","Dr Kooner and Partners",2019,8.486196673,1
"61905","H85008","The Roehampton Surgery",2019,22.71754098,6
"61906","H85009","Bedford Hill Family Practice",2019,15.75368693,4
"61907","H85011","The Greyswood Practice",2019,16.2446977,4
"61908","H85012","Putneymead Group Medical Practice",2019,13.89440049,3
"61909","H85018","The Surgery - 48 Mulgrave Road",2019,11.17526098,2
"61910","H85019","The G.P. Centre",2019,7.719749002,1
"61911","H85020","The Nelson Medical Practice",2019,9.17286682,1
"61912","H85021","The Chesser Surgery",2019,20.71939262,5
"61913","H85022","Park Road Medical Centre",2019,14.38611926,3
"61914","H85023","Bishopsford Road Surgery",2019,26.52225566,7
"61915","H85024","The Mitcham Medical Centre.",2019,22.37427483,6
"61916","H85025","The Wrythe Green Surgery",2019,15.11713506,3
"61917","H85026","Francis Grove Surgery",2019,7.614013498,1
"61918","H85027","Wimbledon Village Practice",2019,6.972101187,1
"61919","H85028","Wimbledon Medical Practice",2019,8.844157519,1
"61920","H85029","Wide Way Medical Centre",2019,23.26499263,6
"61921","H85030","The Old Court House Surgery",2019,14.31099151,3
"61922","H85031","Benhill & Belmont Practice",2019,14.60305972,3
"61923","H85032","Carshalton Fields Surgery",2019,8.609530481,1
"61924","H85033","Tamworth House Medical Centre.",2019,21.66095744,6
"61925","H85035","Rowans Surgery",2019,19.55528353,5
"61926","H85037","Morden Hall Medical Centre",2019,16.98780073,4
"61927","H85038","Cricket Green Medical Practice",2019,24.35928276,6
"61928","H85041","Earlsfield Surgery",2019,14.20005562,3
"61929","H85045","Bridge Lane Group Practice",2019,18.54467228,5
"61930","H85047","Chatfield Medical Centre",2019,19.21413556,5
"61931","H85048","Brocklebank Group Practice",2019,15.25460741,3
"61932","H85049","Battersea Rise Group Practice",2019,9.817170811,1
"61933","H85051","Lambton Road Medical Practice",2019,8.799799967,1
"61934","H85052","Streatham Park Surgery",2019,20.22446696,5
"61935","H85053","The Surgery-181 Carshalton Road",2019,13.71749068,3
"61936","H85054","Dr Muktar & Dr Al-Sanjary",2019,7.963433641,1
"61937","H85055","West Barnes Surgery",2019,9.392580168,1
"61938","H85057","Elborough Street Surgery",2019,8.634925963,1
"61939","H85061","The Heathbridge Practice",2019,12.06455376,2
"61940","H85063","Cheam GP Centre",2019,7.776911038,1
"61941","H85065","The Alton Practice",2019,25.84932957,7
"61942","H85066","Balham Park Surgery",2019,14.23907653,3
"61943","H85067","Danebury Avenue Surgery",2019,27.17663054,7
"61944","H85069","Lavender Hill Group Practice",2019,15.84557698,4
"61945","H85070","Central Medical Centre",2019,20.09552984,5
"61946","H85075","The Haider Practice",2019,14.44613032,3
"61947","H85076","Stonecot Surgery",2019,11.6511822,2
"61948","H85077","Bolingbroke Medical Centre (Thmp)",2019,13.73593342,3
"61949","H85078","Mitcham Family Practice",2019,21.39285363,5
"61950","H85082","Triangle Surgery",2019,16.70615691,4
"61951","H85087","Open Door Surgery",2019,20.67432897,5
"61952","H85088","Clapham Junction Medical Practice",2019,20.26790854,5
"61953","H85090","Figges Marsh Surgery",2019,21.98086693,6
"61954","H85092","Riverhouse Medical Practice",2019,14.28289615,3
"61955","H85095","The Health Centre",2019,14.31441923,3
"61956","H85100","St Paul's Cottage Practice",2019,16.20725555,4
"61957","H85101","Grand Drive Surgery",2019,8.503332279,1
"61958","H85103","Hackbridge Medical Centre",2019,19.61246211,5
"61959","H85105","Cheam Family Practice",2019,8.295409532,1
"61960","H85110","Ravensbury Park Medical Centre",2019,21.39710265,5
"61961","H85111","Battersea Fields Practice",2019,25.85280132,7
"61962","H85112","The Vineyard Hill Road Surgery",2019,8.741347747,1
"61963","H85113","Dr Sugumar and Partner",2019,13.8153029,3
"61964","H85114","Thurleigh Road Practice",2019,8.682020111,1
"61965","H85115","Shotfield Medical Practice",2019,13.4982911,3
"61966","H85116","Manor Practice",2019,20.12496795,5
"61967","H85618","James O'Riordan Medical Centre",2019,9.670129553,1
"61968","H85634","The Merton Medical Practice",2019,15.59354855,4
"61969","H85637","Balham Health Centre",2019,17.88266574,4
"61970","H85649","Colliers Wood Surgery",2019,19.20710316,5
"61971","H85653","Wallington Family Practice",2019,14.18764446,3
"61972","H85656","Alexandra Surgery",2019,11.61051808,2
"61973","H85659","Begg Practice",2019,14.3819005,3
"61974","H85662","The Beeches Surgery",2019,7.264291199,1
"61975","H85664","Tooting Bec Surgery",2019,17.23742403,4
"61976","H85665","Wallington Medical Centre",2019,29.12112172,8
"61977","H85680","Tooting South Medical Centre",2019,18.22821481,4
"61978","H85682","Tudor Lodge Health Centre",2019,20.14576434,5
"61979","H85683","Faccini House Surgery",2019,24.44810183,6
"61980","H85686","The Grove Road Practice",2019,10.61518757,2
"61981","H85691","Nightingale House",2019,13.202,3
"61982","H85693","Green Wrythe Surgery",2019,26.57057579,7
"61983","H85695","The Practice Furzedown",2019,19.49150809,5
"61984","J81002","Orchid House Surgery",2019,10.03648156,1
"61985","J81003","Winton Health Centre",2019,18.04542334,4
"61986","J81004","Poole Road Medical Centre",2019,22.12959896,6
"61987","J81005","Bridport Medical Centre",2019,19.37316058,5
"61988","J81006","The Adam Practice",2019,17.6026338,4
"61989","J81009","Royal Manor Health Care",2019,28.51291884,7
"61990","J81010","Swanage Medical Practice",2019,14.12380116,3
"61991","J81011","Wareham Surgery",2019,16.30182141,4
"61992","J81012","Parkstone Tower Practice",2019,17.89465428,4
"61993","J81013","Canford Heath Group Pract",2019,15.95268691,4
"61994","J81014","Westbourne Medical Centre",2019,15.66834172,4
"61995","J81016","Queens Avenue Surgery",2019,13.21678802,3
"61996","J81017","Yetminster Medical Centre",2019,15.76668612,4
"61997","J81018","Beaufort Road Surgery",2019,17.7050031,4
"61998","J81019","The Blandford Group Practice",2019,16.060517,4
"61999","J81020","Bere Regis Surgery",2019,15.16997082,3
"62000","J81021","Shelley Manor Holdenhurst Medical Centre",2019,29.53817923,8
"62001","J81022","West Moors Group Practice",2019,12.71865989,2
"62002","J81025","The Wellbridge Practice",2019,15.43929687,4
"62003","J81027","Royal Crescent Surgery",2019,24.23915414,6
"62004","J81028","Highcliffe Medical Centre",2019,8.666861018,1
"62005","J81029","The Apples Medical Centre",2019,14.25962996,3
"62006","J81030","The Verwood Surgery",2019,7.036346853,1
"62007","J81031","Eagle House Surgery",2019,15.54148815,4
"62008","J81032","Newland Surgery",2019,15.28591247,3
"62009","J81033","Talbot Medical Centre",2019,24.51397343,6
"62010","J81034","Quarterjack Surgery",2019,10.73771735,2
"62011","J81035","Milton Abbas Surgery",2019,16.15653185,4
"62012","J81036","The Rosemary Health Ctr",2019,22.29995139,6
"62013","J81039","Moordown Medical Centre",2019,13.6601962,3
"62014","J81040","Stalbridge Surgery",2019,16.94894346,4
"62015","J81041","The Hadleigh Practice",2019,6.910923131,1
"62016","J81042","Village Surgery",2019,19.62344863,5
"62017","J81044","Heatherview Medical Ctr.",2019,21.50380834,5
"62018","J81045","Kinson Road Medical Centre",2019,30.88743606,8
"62019","J81046","The Harvey Practice",2019,8.018940586,1
"62020","J81047","James Fisher Medical Centre",2019,15.07988457,3
"62021","J81048","Wessex Road Surgery",2019,11.86561277,2
"62022","J81049","The Marine & Oakridge Partnership",2019,13.94608217,3
"62023","J81051","Wyke Regis & Lanehouse Medical Practice",2019,20.1042878,5
"62024","J81052","Lifeboat Quay Medical Centre",2019,23.00471693,6
"62025","J81053","Cerne Abbas Surgery",2019,15.22392346,3
"62026","J81054","Lilliput Surgery",2019,6.604419187,1
"62027","J81055","Abbotsbury Road Surgery",2019,25.071,7
"62028","J81056","Christchurch Medical Practice",2019,14.02300276,3
"62029","J81057","Farmhouse Surgery",2019,15.97236069,4
"62030","J81058","The Cranborne Practice",2019,11.05094098,2
"62031","J81059","Southbourne Practice",2019,17.46703338,4
"62032","J81061","Penny's Hill Practice",2019,10.08641051,2
"62033","J81062","St Albans Medical Centre",2019,16.06169095,4
"62034","J81064","Poole Town Surgery",2019,16.76779681,4
"62035","J81066","Stour Surgery",2019,12.51394796,2
"62036","J81067","Littledown Surgery",2019,12.28440947,2
"62037","J81068","Atrium Health Centre",2019,14.52593258,3
"62038","J81069","Longfleet House Surgery",2019,16.72565724,4
"62039","J81070","The Banks & Bearwood Medical Centre",2019,19.37069703,5
"62040","J81071","Leybourne Surgery",2019,15.46393813,4
"62041","J81072","The Panton Practice",2019,23.63471032,6
"62042","J81073","The Bridges Medical Ctr.",2019,29.47788752,8
"62043","J81074","Barton House Med Practice",2019,19.5863747,5
"62044","J81075","Cross Road Surgery",2019,22.01496876,6
"62045","J81076","The Tollerford Practice",2019,18.3470339,4
"62046","J81077","Walford Mill Medical Centre",2019,10.2281395,2
"62047","J81078","The Grove Medical Centre",2019,14.50861591,3
"62048","J81081","Gillingham Medical Practice",2019,11.78410832,2
"62049","J81082","Poundbury Doctors Surgery",2019,13.99599481,3
"62050","J81083","Sixpenny Handley Surgery",2019,18.54259643,5
"62051","J81086","Evergreen Oak Surgery",2019,14.52338082,3
"62052","J81087","The Birchwood Practice",2019,14.29092652,3
"62053","J81609","Malthouse Meadows Surgery",2019,18.66693393,5
"62054","J81612","Corfe Castle Surgery",2019,16.15421956,4
"62055","J81613","The Dorchester Rd Surgery",2019,18.36425751,4
"62056","J81616","Puddletown Surgery",2019,13.44529777,3
"62057","J81620","Blackmore Vale Partnership",2019,16.16097932,4
"62058","J81621","The Barcellos Family Practice",2019,13.2249798,3
"62059","J81625","Denmark Road Medical Centre",2019,18.00280213,4
"62060","J81626","Fordington Surgery",2019,15.180576,3
"62061","J81628","Charmouth Medical Practice",2019,13.88024795,3
"62062","J81631","Sandford Surgery",2019,15.28854441,3
"62063","J81633","Woodlea House Surgery",2019,27.77540492,7
"62064","J81634","Providence Surgery",2019,32.07451346,8
"62065","J81637","The Prince Of Wales Surgery",2019,14.12638564,3
"62066","J81644","The Old Dispensary",2019,10.29512814,2
"62067","J81646","Grove Surgery",2019,11.75483121,2
"62068","J81647","Lyme Bay Medical Practice",2019,12.2903859,2
"62069","J81648","Dr Newman",2019,16.74134192,4
"62070","J82001","Burgess Road Surgery",2019,23.52575538,6
"62071","J82002","Lordshill Health Centre",2019,27.56759348,7
"62072","J82005","Rowlands Castle Surgery",2019,11.5520908,2
"62073","J82006","Gosport Medical Centre",2019,18.75989496,5
"62074","J82007","Coastal Medical Partnership",2019,14.94157974,3
"62075","J82008","West End Surgery",2019,9.098432461,1
"62076","J82009","Emsworth Surgery",2019,12.05873803,2
"62077","J82010","The Bosmere Medical Practice",2019,26.78973512,7
"62078","J82012","Portchester Practice",2019,13.00756907,3
"62079","J82015","Giffard Drive Surgery",2019,14.29136023,3
"62080","J82016","Stockbridge Surgery",2019,11.98645612,2
"62081","J82017","The andover Health Centre Medical Pract",2019,12.26152405,2
"62082","J82018","Stokewood Surgery",2019,7.808534425,1
"62083","J82019","The Fryern Surgery",2019,6.064369511,1
"62084","J82020","Archers Practice",2019,14.70356467,3
"62085","J82021","Waterside Medical Practice",2019,16.06463495,4
"62086","J82022","Victor Street Surgery",2019,28.08713819,7
"62087","J82023","The Whiteley Surgery",2019,5.894300742,1
"62088","J82024","Solent GP Surgery",2019,33.77499604,9
"62089","J82025","Charlton Hill Surgery",2019,12.75749163,2
"62090","J82026","Centre Practice",2019,13.23911847,3
"62091","J82028","Trafalgar Medical Group Practice",2019,21.86331816,6
"62092","J82029","New Milton Health Centre",2019,13.94022568,3
"62093","J82033","Gudgeheath Lane Surgery",2019,11.18982119,2
"62094","J82034","Wickham Surgery",2019,12.68379598,2
"62095","J82035","St Clements Partnership",2019,11.94273162,2
"62096","J82036","West Meon Surgery",2019,13.90620766,3
"62097","J82039","Ringwood Medical Centre",2019,12.91059233,3
"62098","J82040","West End Road Surgery",2019,30.88981343,8
"62099","J82041","The Staunton Surgery",2019,33.4908923,9
"62100","J82042","Badgerswood Surgery",2019,13.29587495,3
"62101","J82044","Jubilee Surgery",2019,9.604168058,1
"62102","J82049","The Oakley Health Group",2019,6.354087474,1
"62103","J82050","St Paul's Surgery",2019,9.401394405,1
"62104","J82051","Blackthorn Health Centre",2019,12.98923399,3
"62105","J82053","Adelaide Medical Centre",2019,15.06595442,3
"62106","J82054","Kintbury & Woolton Hill Surgery",2019,9.650942974,1
"62107","J82055","Craneswater Group Practice",2019,21.04469951,5
"62108","J82056","Red and Green Practice",2019,15.45082278,4
"62109","J82058","Bramblys Grange Medical Practice",2019,15.9106852,4
"62110","J82059","The Watercress Medical Group",2019,8.565745374,1
"62111","J82060","The Lighthouse Group Practice",2019,38.23397639,9
"62112","J82061","Odiham Health Centre",2019,7.512969112,1
"62113","J82062","Cheviot Road Surgery",2019,35.13048684,9
"62114","J82063","Parkside Practice",2019,14.3167426,3
"62115","J82064","Bishops Waltham Surgery",2019,7.998899018,1
"62116","J82066","The Cambridge Practice",2019,18.26506583,4
"62117","J82067","Voyager Family Health",2019,11.90847855,2
"62118","J82069","Camrose Gillies and Hackwood Partnership",2019,16.22767825,4
"62119","J82071","St. Andrew's Surgery",2019,15.16728373,3
"62120","J82072","Forestside Medical Practice",2019,11.74719845,2
"62121","J82073","Kirklands Surgery",2019,22.75712259,6
"62122","J82074","Alma Road Surgery",2019,10.84144028,2
"62123","J82075","Chawton House Surgery",2019,12.4499219,2
"62124","J82076","Woolston Lodge Surgery",2019,27.01320819,7
"62125","J82077","Bermuda Marlowe Partnership",2019,20.3301406,5
"62126","J82079","Clift Surgery",2019,9.890110017,1
"62127","J82080","University Health Service",2019,19.28524207,5
"62128","J82081","St.Mary's Surgery",2019,29.26151485,8
"62129","J82082","Shepherds Spring Medical Centre",2019,20.22001908,5
"62130","J82083","The Willow Group",2019,22.62917365,6
"62131","J82084","Bury Road Surgery",2019,19.94755068,5
"62132","J82085","Lake Road Practice",2019,37.47074322,9
"62133","J82087","Stoneham Lane Surgery",2019,26.47310874,7
"62134","J82088","The Shirley Health Partnership",2019,26.04732184,7
"62135","J82089","Hedge End Medical Centre",2019,8.539895623,1
"62136","J82090","Sunnyside Medical Centre",2019,27.0588942,7
"62137","J82092","Aldermoor Surgery",2019,23.1529479,6
"62138","J82094","Tadley Medical P'ship",2019,9.31707038,1
"62139","J82097","Totton Health Centre",2019,16.19893037,4
